ph,hardness,turbidity,arsenic,chloramine,bacteria,lead,nitrates,mercury,is_safe
7.036752103833548,196.96762686363076,3.955027562993039,0.4,2.43,0.69,0.001,8.71,0.004,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.89,3.33,0.29,0.001,7.82,0.01,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.97,4.68,0.11,0.001,19.7,0.007,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.63,2.8,0.9,0.001,13.88,0.008,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.68,6.15,0.98,0.001,7.81,0.001,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.32,7.08,0.21,0.001,7.82,0.005,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.34,6.4,0.84,0.001,17.25,0.001,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.68,5.72,0.62,0.001,19.75,0.001,1.0
7.036752103833548,196.96762686363076,3.955027562993039,0.66,3.43,0.94,0.001,8.25,0.007,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.83,4.13,0.94,0.001,8.51,0.0,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.63,6.81,0.73,0.001,4.49,0.009,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.47,6.17,0.52,0.001,17.6,0.009,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.54,6.59,1.0,0.001,6.95,0.002,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.68,0.65,0.1,0.001,19.01,0.008,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.88,1.53,0.01,0.001,12.2,0.008,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.91,0.56,0.71,0.001,1.7,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.4,6.32,0.84,0.001,12.03,0.003,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.19,6.86,0.37,0.001,17.63,0.002,1.0
7.036752103833548,196.96762686363076,3.955027562993039,0.14,4.82,0.54,0.001,1.5,0.007,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.94,3.18,0.89,0.001,6.7,0.003,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.24,6.34,0.63,0.001,19.01,0.01,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.41,3.65,0.09,0.001,16.6,0.0,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.24,2.34,0.48,0.001,13.53,0.005,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.86,2.97,0.14,0.001,2.16,0.01,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.17,6.41,0.82,0.001,3.41,0.01,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.98,3.33,0.14,0.001,15.27,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.6,3.42,0.55,0.001,4.05,0.007,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.76,8.22,0.54,0.001,4.81,0.0,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.41,7.67,0.62,0.001,18.61,0.002,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.34,4.35,0.61,0.001,18.79,0.003,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.67,3.49,0.55,0.001,16.83,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.56,6.26,0.13,0.001,6.04,0.003,1.0
7.036752103833548,196.96762686363076,3.955027562993039,1.02,8.06,0.64,0.001,13.88,0.009,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.43,2.91,0.83,0.001,1.62,0.009,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.87,3.55,0.89,0.001,14.37,0.009,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.56,6.95,0.89,0.001,18.07,0.004,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.4,6.71,0.02,0.001,13.91,0.009,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.09,5.11,0.14,0.001,12.25,0.008,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.65,5.62,0.97,0.001,2.22,0.002,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.06,5.42,0.42,0.001,0.84,0.008,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.89,0.11,0.41,0.001,6.14,0.003,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.58,7.34,0.94,0.001,0.5,0.005,0.0
7.036752103833548,196.96762686363076,3.955027562993039,1.03,5.53,0.56,0.001,16.75,0.003,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.95,4.68,0.74,0.001,17.6,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.72,4.65,0.97,0.001,12.27,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.87,7.13,0.74,0.001,15.29,0.003,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.52,3.42,0.82,0.001,11.85,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.14,0.77,0.59,0.001,9.59,0.005,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.12,2.98,0.31,0.001,8.49,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.34,0.59,0.27,0.001,17.5,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.38,2.9,0.15,0.001,5.25,0.008,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.73,3.15,0.29,0.001,0.92,0.004,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.74,1.66,0.5,0.001,15.82,0.005,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.33,6.01,0.84,0.001,9.46,0.007,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.25,1.62,0.67,0.001,18.01,0.002,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.55,6.98,0.01,0.001,7.36,0.003,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.15,5.36,0.36,0.001,10.1,0.003,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.35,1.56,0.19,0.001,13.3,0.001,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.71,7.83,0.38,0.001,15.15,0.007,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.77,6.72,0.43,0.001,7.1,0.008,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.56,6.11,0.47,0.001,18.46,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.26,4.01,0.94,0.001,6.06,0.002,1.0
7.036752103833548,196.96762686363076,3.955027562993039,0.16,5.35,0.49,0.001,14.23,0.001,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.96,3.42,0.94,0.001,4.25,0.003,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.52,6.62,0.1,0.001,4.4,0.0,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.07,5.71,0.56,0.001,10.59,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.28,3.52,0.26,0.001,18.03,0.001,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.2,3.17,0.78,0.001,16.0,0.003,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.38,2.51,0.28,0.001,1.39,0.009,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.67,3.2,0.02,0.001,1.24,0.01,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.09,2.04,0.66,0.001,9.18,0.01,1.0
7.036752103833548,196.96762686363076,3.955027562993039,0.56,3.44,0.41,0.001,7.39,0.005,0.0
7.036752103833548,196.96762686363076,3.955027562993039,1.0,1.42,0.29,0.001,15.52,0.007,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.56,4.86,0.52,0.001,10.68,0.003,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.34,6.68,0.73,0.001,10.31,0.009,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.05,4.53,0.22,0.001,18.12,0.01,0.0
7.036752103833548,196.96762686363076,3.955027562993039,1.03,1.23,0.99,0.001,9.34,0.004,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.36,7.85,0.46,0.001,16.48,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.41,5.44,0.82,0.001,13.96,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.36,8.11,0.59,0.001,19.04,0.007,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.57,1.18,0.43,0.001,9.25,0.006,1.0
7.036752103833548,196.96762686363076,3.955027562993039,0.38,6.88,0.13,0.001,5.33,0.002,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.33,0.6,0.65,0.001,1.71,0.003,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.66,6.27,0.54,0.001,8.94,0.001,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.41,2.45,1.0,0.001,8.05,0.003,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.4,2.73,0.76,0.001,4.8,0.009,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.18,8.15,0.71,0.001,13.02,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.76,5.33,0.72,0.001,16.51,0.004,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.38,4.53,0.97,0.001,6.52,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.97,6.12,0.88,0.001,12.44,0.01,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.47,6.81,0.07,0.018,1.05,0.009,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.89,7.5,0.84,0.136,16.71,0.007,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.26,5.92,0.45,0.025,18.38,0.009,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.14,4.44,0.08,0.034,5.44,0.008,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.16,5.8,0.35,0.016,5.82,0.001,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.19,6.37,0.88,0.183,8.61,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.1,7.76,0.8,0.107,14.63,0.002,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.56,2.47,0.93,0.075,13.05,0.008,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.76,3.46,0.75,0.191,1.41,0.005,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.32,8.24,0.78,0.038,2.24,0.009,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.81,6.43,0.46,0.089,8.25,0.0,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.57,6.95,0.06,0.157,10.92,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.27,5.85,0.42,0.062,5.33,0.009,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.48,2.23,0.77,0.052,9.5,0.002,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.83,2.79,0.97,0.015,13.26,0.007,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.17,7.04,0.35,0.03,7.32,0.009,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.15,4.02,0.74,0.046,12.11,0.003,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.82,3.14,0.17,0.2,16.3,0.005,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.66,3.14,0.97,0.163,17.76,0.002,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.62,7.71,0.26,0.033,7.54,0.007,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.99,1.61,0.09,0.165,16.93,0.003,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.05,7.08,0.13,0.095,15.12,0.002,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.1,0.63,0.42,0.009,10.1,0.002,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.47,6.37,0.73,0.126,11.56,0.007,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.4,8.04,0.99,0.162,1.7,0.003,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.45,3.83,0.57,0.196,7.58,0.003,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.43,6.72,0.5,0.096,6.86,0.002,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.76,7.07,0.93,0.152,12.35,0.008,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.15,3.54,0.38,0.16,4.05,0.008,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.64,2.15,0.7,0.041,14.17,0.005,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.65,1.65,0.51,0.122,3.7,0.008,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.65,0.73,0.52,0.018,8.08,0.001,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.85,4.34,0.78,0.196,10.56,0.005,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.13,4.26,0.18,0.061,14.6,0.003,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.28,7.56,0.32,0.097,9.03,0.007,0.0
7.036752103833548,196.96762686363076,3.955027562993039,1.0,4.0,0.49,0.04,6.81,0.007,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.25,3.81,0.74,0.152,8.02,0.005,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.51,1.28,0.92,0.105,4.64,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.18,6.72,0.51,0.198,11.05,0.008,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.05,8.23,0.76,0.088,9.79,0.01,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.05,4.84,0.74,0.132,11.09,0.009,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.76,4.52,0.97,0.196,5.87,0.003,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.74,6.03,0.41,0.008,10.89,0.008,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.34,6.08,0.26,0.135,11.47,0.009,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.73,0.6,0.92,0.101,15.97,0.007,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.85,5.0,0.86,0.034,3.95,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.52,6.46,0.06,0.048,0.92,0.008,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.24,6.66,0.0,0.117,13.78,0.005,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.82,3.99,0.44,0.184,10.4,0.007,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.83,6.3,0.72,0.156,1.38,0.01,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.9,1.66,0.43,0.102,2.2,0.001,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.99,5.99,0.24,0.154,12.7,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.23,1.4,0.11,0.075,19.04,0.004,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.29,1.52,0.52,0.022,12.27,0.009,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.43,2.83,0.62,0.188,5.5,0.009,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.36,7.38,0.11,0.053,14.58,0.008,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.23,2.92,0.46,0.113,12.43,0.005,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.28,6.85,0.42,0.087,0.9,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.66,1.76,0.37,0.077,17.73,0.007,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.76,0.53,0.44,0.155,6.65,0.01,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.93,1.72,0.61,0.008,13.28,0.001,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.79,7.98,0.35,0.198,8.71,0.001,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.16,6.81,0.38,0.019,4.37,0.008,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.72,5.83,0.7,0.115,14.88,0.005,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.68,4.11,0.84,0.1,14.96,0.004,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.65,5.96,0.51,0.169,5.56,0.001,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.08,3.1,0.59,0.053,4.79,0.005,0.0
7.036752103833548,196.96762686363076,3.955027562993039,1.04,2.38,0.3,0.142,4.08,0.008,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.92,3.26,0.32,0.008,1.88,0.001,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.7,6.8,0.62,0.021,11.21,0.005,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.36,7.04,0.38,0.044,7.31,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.72,2.34,0.16,0.004,19.23,0.001,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.58,3.55,0.89,0.048,13.07,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.73,4.85,0.71,0.162,7.34,0.001,1.0
7.036752103833548,196.96762686363076,3.955027562993039,0.48,1.01,0.99,0.005,15.02,0.01,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.13,1.66,0.69,0.121,3.3,0.003,0.0
7.036752103833548,196.96762686363076,3.955027562993039,1.0,4.7,0.59,0.178,5.46,0.004,1.0
7.036752103833548,196.96762686363076,3.955027562993039,0.95,6.95,0.29,0.198,16.39,0.001,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.29,8.0,0.64,0.12,3.85,0.002,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.93,4.66,0.58,0.113,8.5,0.01,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.81,1.05,0.93,0.076,15.42,0.009,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.72,1.2,0.93,0.155,17.45,0.002,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.29,1.51,0.84,0.064,7.74,0.005,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.97,7.41,0.2,0.03,2.19,0.009,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.61,1.66,0.98,0.01,2.79,0.002,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.75,6.19,0.48,0.162,2.91,0.008,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.88,5.9,0.6,0.16,6.24,0.003,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.93,5.85,0.19,0.133,13.55,0.005,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.76,7.18,0.54,0.097,17.83,0.009,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.11,3.14,0.41,0.003,1.7,0.004,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.7,3.79,0.51,0.125,10.07,0.002,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.87,3.35,0.85,0.025,1.69,0.001,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.69,1.69,0.95,0.006,1.48,0.01,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.04,7.32,0.82,0.023,9.75,0.0,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.28,0.18,0.27,0.026,7.33,0.009,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.21,5.16,0.62,0.022,13.28,0.003,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.78,0.41,0.91,0.187,8.99,0.004,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.1,1.29,0.55,0.116,12.14,0.009,1.0
7.036752103833548,196.96762686363076,3.955027562993039,0.56,3.49,0.65,0.125,14.42,0.0,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.08,6.28,0.54,0.023,8.96,0.008,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.11,5.3,0.89,0.062,7.76,0.007,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.52,4.57,0.02,0.048,10.62,0.002,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.31,6.52,0.48,0.037,6.61,0.007,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.46,2.82,0.27,0.13,5.15,0.009,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.67,6.82,0.79,0.037,7.41,0.01,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.14,5.81,0.56,0.174,13.88,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,1.0,4.67,0.9,0.097,2.86,0.003,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.18,7.28,0.0,0.12,2.18,0.008,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.19,4.62,0.29,0.155,12.02,0.002,1.0
7.036752103833548,196.96762686363076,3.955027562993039,0.48,5.28,0.53,0.105,9.16,0.007,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.28,1.39,0.15,0.042,2.17,0.008,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.33,2.76,0.19,0.059,9.93,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.35,4.25,0.01,0.021,1.47,0.002,1.0
7.036752103833548,196.96762686363076,3.955027562993039,0.29,6.72,1.0,0.158,0.91,0.009,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.21,6.59,0.63,0.044,16.72,0.008,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.87,7.44,0.46,0.074,8.15,0.002,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.25,1.16,0.04,0.067,14.51,0.0,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.57,3.11,0.16,0.164,11.1,0.005,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.09,2.96,0.72,0.17,17.24,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.68,6.45,0.34,0.183,4.1,0.005,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.47,5.3,0.77,0.11,0.85,0.003,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.51,0.68,0.62,0.103,14.5,0.01,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.12,7.53,0.36,0.072,3.73,0.009,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.2,7.39,0.98,0.076,1.3,0.003,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.06,1.33,0.01,0.014,11.69,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.95,7.87,0.52,0.121,11.04,0.002,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.72,2.45,0.68,0.089,5.23,0.004,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.65,6.35,0.57,0.176,3.98,0.001,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.53,5.76,0.74,0.169,7.4,0.001,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.5,0.96,0.82,0.175,17.99,0.003,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.06,0.21,0.83,0.166,8.69,0.007,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.13,3.87,0.38,0.128,4.52,0.002,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.45,6.2,0.81,0.075,0.62,0.005,1.0
7.036752103833548,196.96762686363076,3.955027562993039,0.17,4.84,0.0,0.196,9.64,0.008,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.11,1.98,0.61,0.142,2.35,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.95,5.69,0.16,0.037,3.71,0.001,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.8,3.04,0.45,0.111,15.77,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.51,5.58,0.87,0.143,14.42,0.009,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.14,3.16,0.11,0.014,17.28,0.01,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.59,1.21,0.74,0.175,13.23,0.005,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.51,0.86,0.8,0.092,1.34,0.01,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.95,1.45,0.6,0.146,0.98,0.01,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.04,1.83,0.29,0.174,15.83,0.01,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.64,2.38,0.7,0.018,1.07,0.008,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.66,1.59,0.96,0.142,0.98,0.002,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.41,1.7,0.37,0.113,0.39,0.01,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.6,2.75,0.04,0.176,19.62,0.008,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.29,1.81,0.3,0.197,15.61,0.001,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.36,6.54,0.68,0.105,5.53,0.003,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.32,7.77,0.75,0.119,9.55,0.009,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.46,6.72,0.07,0.147,8.26,0.002,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.93,2.35,0.68,0.182,3.01,0.009,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.68,1.48,0.11,0.118,6.09,0.001,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.15,5.92,0.61,0.16,11.98,0.002,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.45,5.56,0.09,0.032,15.86,0.005,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.01,8.05,0.93,0.161,3.23,0.009,1.0
7.036752103833548,196.96762686363076,3.955027562993039,0.89,5.06,0.15,0.05,10.22,0.005,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.22,5.19,0.76,0.043,3.21,0.002,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.75,7.18,0.38,0.076,11.9,0.01,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.9,5.92,0.33,0.072,3.55,0.002,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.53,2.16,0.34,0.084,6.61,0.001,1.0
7.036752103833548,196.96762686363076,3.955027562993039,0.86,0.54,0.41,0.037,17.9,0.005,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.65,4.69,0.15,0.097,7.69,0.004,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.17,2.6,0.44,0.035,6.33,0.005,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.37,8.13,0.64,0.154,17.09,0.002,1.0
7.036752103833548,196.96762686363076,3.955027562993039,0.13,3.92,0.72,0.161,12.27,0.008,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.8,5.25,0.2,0.147,8.96,0.0,0.0
7.036752103833548,196.96762686363076,3.955027562993039,1.02,2.03,0.11,0.019,15.77,0.007,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.27,7.2,0.54,0.081,3.56,0.007,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.26,6.51,0.52,0.176,4.24,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.62,1.38,0.57,0.088,10.26,0.009,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.03,5.27,0.76,0.022,7.07,0.009,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.08,4.81,0.32,0.015,15.33,0.004,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.33,5.72,0.84,0.11,11.89,0.002,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.76,3.83,0.49,0.109,18.08,0.01,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.42,4.01,0.78,0.146,16.53,0.003,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.9,6.29,0.1,0.191,19.08,0.007,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.52,4.63,0.81,0.017,2.08,0.008,0.0
